"Ensembl_ID","Gene_symbol","Log_FoldChange","logCPM","PValue","AdjPValue","Power","BCOV"
"ENSG00000280994","LINC01347",0.15,-3.379,0.955696348951211,0.979803354986443,0.033,0.709
"ENSG00000113845","TIMMDC1",0.008,3.818,0.955740241107625,0.979803354986443,0.029,0.223
"ENSG00000196670","ZFP62",-0.004,1.866,0.956245417837168,0.98026688815715,0.026,0.291
"ENSG00000164283","ESM1",0.078,-2.449,0.956568241851552,0.980489077841297,0.03,0.883
"ENSG00000239335","LLPH-AS1",0.032,-1.556,0.956529091359653,0.980489077841297,0.028,0.767
"ENSG00000166266","CUL5",0.008,3.493,0.956692120185576,0.980561684062462,0.028,0.274
"ENSG00000077943","ITGA8",0.059,-1.071,0.95694375207545,0.980765215993057,0.031,0.898
"ENSG00000101442","ACTR5",0.018,1.405,0.95706677002482,0.980782543970222,0.029,0.476
"ENSG00000144580","CNOT9",-0.007,2.921,0.957023059971867,0.980782543970222,0.028,0.219
"ENSG00000104450","SPAG1",0.012,1.132,0.957314442372591,0.980943990298531,0.028,0.353
"ENSG00000108828","VAT1",-0.008,5.603,0.95733044081877,0.980943990298531,0.029,0.263
"ENSG00000151640","DPYSL4",0.135,-3.003,0.957496597066588,0.980951124660438,0.033,1.017
"ENSG00000163060","TEKT4",0.054,-2.165,0.95742280568179,0.980951124660438,0.029,0.653
"ENSG00000136238","RAC1",-0.007,6.533,0.957491518857243,0.980951124660438,0.03,0.231
"ENSG00000197050","ZNF420",-0.006,1.462,0.957579300741607,0.980981488141278,0.026,0.31
"ENSG00000061918","GUCY1B3",0.015,1.578,0.957827463461141,0.981181341546196,0.028,0.396
"ENSG00000184613","NELL2",0.08,-2.173,0.958366785810112,0.981625022300849,0.031,0.673
"ENSG00000111199","TRPV4",0.014,2.059,0.958336517975928,0.981625022300849,0.028,0.442
"ENSG00000239388","ASB14",0.143,-2.655,0.958584332234226,0.981630288371477,0.035,0.676
"ENSG00000224511","LINC00365",0.035,-0.617,0.95857528199967,0.981630288371477,0.029,0.571
"ENSG00000232040","ZBED9",-0.014,-0.514,0.95850998277906,0.981630288371477,0.027,0.526
"ENSG00000163563","MNDA",0.022,0.8,0.958489489920283,0.981630288371477,0.029,0.54
"ENSG00000261105","LMO7-AS1",0.093,-3.042,0.958676395895963,0.981670185261883,0.03,1.055
"ENSG00000273884","LILRA3",-0.069,-2.973,0.958832192470845,0.981775335660577,0.029,1.06
"ENSG00000046653","GPM6B",0.025,-1.129,0.959008158821477,0.981901125670109,0.027,0.834
"ENSG00000277117","LOC102723996",0.018,1.098,0.95922050763914,0.982064150654471,0.028,0.595
"ENSG00000109576","AADAT",0.009,4.452,0.959459917038172,0.982254861071476,0.029,0.262
"ENSG00000154162","CDH12",-0.067,-3.017,0.959636039483735,0.982334185338186,0.029,0.901
"ENSG00000082293","COL19A1",-0.043,-2.554,0.959643679163816,0.982334185338186,0.028,1.048
"ENSG00000166546","BEAN1",-0.016,-1.38,0.959868599092491,0.982510017875071,0.026,0.584
"ENSG00000147689","FAM83A",0.106,-2.677,0.960068154482972,0.982546511507636,0.032,0.717
"ENSG00000101425","BPI",0.045,-1.563,0.960102817419121,0.982546511507636,0.029,0.798
"ENSG00000070731","ST6GALNAC2",0.038,-0.444,0.960116855126795,0.982546511507636,0.03,0.489
"ENSG00000075151","EIF4G3",0.01,3.373,0.959965020268969,0.982546511507636,0.029,0.27
"ENSG00000104960","PTOV1",-0.008,5.066,0.960326169439213,0.98270631432346,0.029,0.292
"ENSG00000229388","LINC01715",0.149,-2.637,0.960412011926212,0.982739757138711,0.035,0.57
"ENSG00000206346","DXO",0.052,-1.995,0.960582807304311,0.982860119324043,0.029,0.822
"ENSG00000163162","RNF149",0.006,3.589,0.960874157754988,0.983103812279096,0.028,0.213
"ENSG00000167749","KLK4",-0.039,-3.047,0.961214319104911,0.983331638964092,0.027,0.734
"ENSG00000089356","FXYD3",-0.024,-2.096,0.961205209730878,0.983331638964092,0.027,1.158
"ENSG00000094841","UPRT",0.022,1.227,0.961256412837829,0.983331638964092,0.03,0.312
"ENSG00000186094","AGBL4",0.019,-0.644,0.961333519906552,0.983356100541861,0.027,0.673
"ENSG00000120049","KCNIP2",0.076,-2.631,0.961397030495265,0.983366652229042,0.03,0.754
"ENSG00000081386","ZNF510",-0.007,1.706,0.961530909066713,0.983383852935809,0.027,0.332
"ENSG00000132465","JCHAIN",0.018,4.786,0.961491057262378,0.983383852935809,0.03,0.614
"ENSG00000280606","EIF3F",0.007,4.947,0.96157343533851,0.983383852935809,0.029,0.249
"ENSG00000135164","DMTF1",-0.019,0.903,0.961776665812583,0.983485145553594,0.029,0.333
"ENSG00000170892","TSEN34",-0.027,2.041,0.961832086252484,0.983485145553594,0.028,1.176
"ENSG00000178467","P4HTM",0.008,2.044,0.961827648480795,0.983485145553594,0.027,0.287
"ENSG00000253797","UTP14C",-0.006,3.939,0.961966029409599,0.983558015948497,0.028,0.231
"ENSG00000176623","RMDN1",0.008,4.482,0.962009763408242,0.983558015948497,0.029,0.246
"ENSG00000160209","PDXK",0.007,5.172,0.962117233913745,0.983613493315424,0.029,0.278
"ENSG00000100314","CABP7",-0.073,-3.046,0.962324143242878,0.983716038633083,0.029,0.795
"ENSG00000253819","LINC01151",0.039,-2.059,0.962398133244771,0.983716038633083,0.028,1
"ENSG00000132436","FIGNL1",0.019,0.582,0.96238030120495,0.983716038633083,0.029,0.324
"ENSG00000175390","EIF3F",0.007,4.947,0.9624303946077,0.983716038633083,0.029,0.249
"ENSG00000104221","BRF2",-0.005,1.641,0.962983339495711,0.984226793493543,0.026,0.302
"ENSG00000174953","DHX36",0.007,3.129,0.963144042961905,0.984336619758612,0.027,0.331
"ENSG00000115271","GCA",-0.006,1.644,0.963454648185678,0.984523361413626,0.026,0.289
"ENSG00000143196","DPT",-0.012,2.409,0.963486537451796,0.984523361413626,0.028,0.574
"ENSG00000175137","SH3BP5L",-0.005,2.776,0.963413742547741,0.984523361413626,0.027,0.25
"ENSG00000132640","BTBD3",0.008,1.621,0.963668886172098,0.98465526364014,0.027,0.298
"ENSG00000272323","LOC101929704",-0.007,-1.354,0.963753486146063,0.984665315149781,0.026,0.605
"ENSG00000164197","RNF180",-0.01,1.127,0.963785254371965,0.984665315149781,0.027,0.316
"ENSG00000142856","ITGB3BP",-0.008,0.515,0.96393012119113,0.984684037755957,0.026,0.538
"ENSG00000166886","NAB2",-0.008,2.086,0.96401630699514,0.984684037755957,0.027,0.36
"ENSG00000178202","KDELC2",-0.004,2.781,0.964007825683768,0.984684037755957,0.026,0.277
"ENSG00000035928","RFC1",0.006,4.8,0.96401664585672,0.984684037755957,0.028,0.263
"ENSG00000159596","TMEM69",-0.005,2.474,0.964193152532059,0.98480991312822,0.027,0.218
"ENSG00000206282","RGL2",-0.004,0.615,0.964732699879472,0.98482540309372,0.026,0.343
"ENSG00000147118","ZNF182",0.014,0.796,0.964691918104546,0.98482540309372,0.028,0.362
"ENSG00000131652","THOC6",0.008,1.631,0.964633663680753,0.98482540309372,0.027,0.371
"ENSG00000160963","COL26A1",0.013,2.199,0.96477062480092,0.98482540309372,0.028,0.522
"ENSG00000165879","FRAT1",-0.006,2.481,0.964784700372182,0.98482540309372,0.027,0.247
"ENSG00000084072","PPIE",0.003,3.337,0.964754624720445,0.98482540309372,0.026,0.2
"ENSG00000206240","HLA-DRB1",0.04,3.93,0.964397974779957,0.98482540309372,0.03,1.424
"ENSG00000206306","HLA-DRB1",0.04,3.93,0.964397948768496,0.98482540309372,0.03,1.424
"ENSG00000198948","MFAP3L",-0.006,4.683,0.964794333551188,0.98482540309372,0.028,0.266
"ENSG00000125912","NCLN",0.008,5.049,0.964608963416505,0.98482540309372,0.028,0.339
"ENSG00000077147","TM9SF3",0.006,6.242,0.964652331670489,0.98482540309372,0.029,0.237
"ENSG00000173421","CCDC36",0.102,-2.984,0.965504927410865,0.985450362810412,0.031,0.805
"ENSG00000110013","SIAE",0.008,4.604,0.965513197621021,0.985450362810412,0.029,0.267
"ENSG00000165568","AKR1E2",0.109,-2.626,0.966129599353823,0.985970617955988,0.032,0.74
"ENSG00000168014","C2CD3",-0.007,2.076,0.966113257038745,0.985970617955988,0.027,0.256
"ENSG00000261737","LOC105378828",-0.017,-3.091,0.966764681137801,0.986237357117596,0.026,0.742
"ENSG00000227231","IER3",-0.061,-1.765,0.966870155892651,0.986237357117596,0.03,0.688
"ENSG00000230128","IER3",-0.061,-1.765,0.966869264965925,0.986237357117596,0.03,0.688
"ENSG00000235030","IER3",-0.061,-1.765,0.966868606313356,0.986237357117596,0.03,0.688
"ENSG00000237155","IER3",-0.061,-1.765,0.966871125340376,0.986237357117596,0.03,0.688
"ENSG00000168826","ZBTB49",0.039,-0.877,0.966591145103558,0.986237357117596,0.03,0.445
"ENSG00000266921","LOC101928063",0.006,-0.729,0.966638650049635,0.986237357117596,0.026,0.584
"ENSG00000227333","EHMT2",-0.023,-0.164,0.966490069949411,0.986237357117596,0.028,0.827
"ENSG00000274081","PUF60",0.006,5.166,0.966801280480789,0.986237357117596,0.028,0.279
"ENSG00000171199","OPRPN",0.045,-2.195,0.967089813134141,0.986298149965917,0.028,1.067
"ENSG00000235360","C6orf47",0.038,0.978,0.967090785799103,0.986298149965917,0.029,1.35
"ENSG00000031698","SARS",0.006,5.817,0.96704992148286,0.986298149965917,0.028,0.249
"ENSG00000124535","WRNIP1",-0.004,3.366,0.967193904943243,0.986348900909185,0.027,0.228
"ENSG00000078596","ITM2A",-0.016,0.299,0.967274153005947,0.986376323503306,0.027,0.547
"ENSG00000247624","CPEB2-AS1",0.058,-3.002,0.967661500791933,0.986510875157822,0.028,0.887
"ENSG00000282962","CPEB2-AS1",0.058,-3.002,0.967661232287859,0.986510875157822,0.028,0.887
"ENSG00000075711","DLG1",0.007,4.363,0.967554342313354,0.986510875157822,0.028,0.253
"ENSG00000164754","RAD21",0.006,4.905,0.967672925415817,0.986510875157822,0.028,0.249
"ENSG00000029364","SLC39A9",0.006,5.61,0.967554818912095,0.986510875157822,0.028,0.245
"ENSG00000266850","LOC101927571",-0.001,-0.34,0.967954574460092,0.986700158616636,0.025,0.408
"ENSG00000177917","ARL6IP6",-0.01,0.109,0.967970471628245,0.986700158616636,0.027,0.402
"ENSG00000160570","DEDD2",0.006,2.937,0.968018721014352,0.986700158616636,0.027,0.3
"ENSG00000132004","FBXW9",0.012,0.567,0.968186194543336,0.986816452132552,0.027,0.437
"ENSG00000011478","QPCTL",0.007,1.88,0.968362603936333,0.986941840134913,0.027,0.337
"ENSG00000054793","ATP9A",0.008,4.3,0.968465648562588,0.986992446073543,0.028,0.31
"ENSG00000189114","BLOC1S3",-0.01,1.737,0.968674306638891,0.987063135015933,0.028,0.318
"ENSG00000138495","COX17",-0.006,4.397,0.968670106292868,0.987063135015933,0.028,0.233
"ENSG00000134962","KLB",-0.007,4.603,0.968695196119174,0.987063135015933,0.028,0.359
"ENSG00000176092","CRYBG2",0.259,-3.346,0.969101443666796,0.987152100104448,0.04,0.759
"ENSG00000214688","C10orf105",0.013,-3.08,0.96924083678223,0.987152100104448,0.026,0.92
"ENSG00000231887","PRH1",-0.108,-3.078,0.968967700121498,0.987152100104448,0.031,0.899
"ENSG00000101440","ASIP",0.095,-2.983,0.969241385688499,0.987152100104448,0.03,0.95
"ENSG00000274026","FAM27E3",0.093,-2.967,0.969266868588298,0.987152100104448,0.03,0.951
"ENSG00000104833","TUBB4A",-0.015,-1.137,0.968895799272393,0.987152100104448,0.027,0.507
"ENSG00000140057","AK7",0.031,-0.435,0.969432447168169,0.987152100104448,0.029,0.606
"ENSG00000071189","SNX13",-0.004,2.928,0.969139327872509,0.987152100104448,0.026,0.246
"ENSG00000094880","CDC23",-0.003,3.125,0.969383150343737,0.987152100104448,0.026,0.251
"ENSG00000182107","TMEM30B",0.009,3.444,0.969232245850206,0.987152100104448,0.029,0.243
"ENSG00000124193","SRSF6",-0.008,4.126,0.969361716287172,0.987152100104448,0.028,0.334
"ENSG00000148498","PARD3",0.004,4.539,0.969476705474211,0.987152100104448,0.027,0.261
"ENSG00000123472","ATPAF1",0.006,5.106,0.969048699377079,0.987152100104448,0.028,0.237
"ENSG00000135549","PKIB",-0.016,0.21,0.969841131719555,0.987468779520142,0.027,0.441
"ENSG00000256628","ZBTB11-AS1",-0.019,-0.139,0.969984069591632,0.987559922369935,0.028,0.429
"ENSG00000130695","CEP85",0.006,0.853,0.970227480854881,0.987624516393346,0.026,0.327
"ENSG00000226826","HLA-DPB1",-0.025,3.026,0.970259236099062,0.987624516393346,0.028,1.395
"ENSG00000237710","HLA-DPB1",-0.025,3.026,0.970259142874117,0.987624516393346,0.028,1.395
"ENSG00000160785","SLC25A44",0.006,4.945,0.97026121617546,0.987624516393346,0.028,0.304
"ENSG00000138439","FAM117B",-0.013,0.961,0.970385397846576,0.98766565136623,0.028,0.314
"ENSG00000189362","NEMP2",0.017,1.274,0.970408483488307,0.98766565136623,0.029,0.319
"ENSG00000106701","FSD1L",0.105,-2.359,0.970603504245224,0.987755374592745,0.032,0.842
"ENSG00000183160","TMEM119",0.007,-0.901,0.970565779891262,0.987755374592745,0.026,0.439
"ENSG00000125657","TNFSF9",0.142,-3.372,0.970786929138089,0.987833278584616,0.032,0.86
"ENSG00000185803","SLC52A2",-0.012,0.93,0.970781972696227,0.987833278584616,0.027,0.439
"ENSG00000169733","RFNG",-0.007,5.06,0.970844465797943,0.987837450172874,0.028,0.379
"ENSG00000007384","RHBDF1",-0.013,0.347,0.970903117404995,0.987842755701951,0.027,0.399
"ENSG00000277823","PRH1",0.078,-2.622,0.970966537961933,0.987852912535184,0.03,0.904
"ENSG00000198515","CNGA1",-0.01,3.985,0.971324351148447,0.9881625642689,0.028,0.454
"ENSG00000233101","HOXB-AS3",-0.054,-3.074,0.971472760157603,0.988259159381105,0.028,1.107
"ENSG00000066135","KDM4A",-0.004,4.314,0.971687561329492,0.988423279521102,0.027,0.259
"ENSG00000281766","RYBP",-0.003,3.342,0.971772616252335,0.988455407947654,0.026,0.237
"ENSG00000172247","C1QTNF4",-0.09,-3.14,0.97186503300153,0.988495020636384,0.03,1.144
"ENSG00000170846","LOC93622",-0.006,1.623,0.972034975534558,0.988613476987887,0.026,0.331
"ENSG00000233392","LOC200772",-0.139,-2.328,0.97236876053722,0.988898548016232,0.035,0.815
"ENSG00000112312","GMNN",-0.002,2.006,0.972429668067449,0.988906086692423,0.026,0.325
"ENSG00000151687","ANKAR",-0.031,-1.147,0.972960844413182,0.989340459144515,0.028,0.538
"ENSG00000170881","RNF139",-0.003,4.142,0.972963840054489,0.989340459144515,0.026,0.234
"ENSG00000245573","BDNF-AS",0.019,-0.271,0.973278635871356,0.989606119724871,0.028,0.502
"ENSG00000198780","FAM169A",-0.003,-1.44,0.973552754366669,0.989721525364179,0.025,0.557
"ENSG00000174206","C12orf66",0.012,1.837,0.973520998748699,0.989721525364179,0.028,0.269
"ENSG00000138942","RNF185",0.005,5.115,0.973485713811663,0.989721525364179,0.028,0.255
"ENSG00000143382","ADAMTSL4",0.005,3.926,0.973715042470546,0.989806712582498,0.027,0.321
"ENSG00000170043","TRAPPC1",0.004,4.072,0.973743637078075,0.989806712582498,0.027,0.215
"ENSG00000116489","CAPZA1",0.005,4.458,0.973947403213526,0.989904975577592,0.027,0.243
"ENSG00000091831","ESR1",0.006,4.605,0.97391277217138,0.989904975577592,0.028,0.267
"ENSG00000137054","POLR1E",0.009,2.822,0.9740198819857,0.989924214546574,0.028,0.259
"ENSG00000234390","USP27X-AS1",-0.059,-2.673,0.974251431922208,0.990105111078281,0.029,0.792
"ENSG00000134533","RERG",-0.003,-0.343,0.974375722705281,0.990176989166611,0.025,0.535
"ENSG00000137801","THBS1",-0.007,2.772,0.974484606239078,0.990178773755598,0.027,0.454
"ENSG00000278220","CLN8",-0.007,3.056,0.974459949452221,0.990178773755598,0.027,0.298
"ENSG00000121895","TMEM156",-0.03,-0.302,0.97473175634754,0.990375467068299,0.029,0.488
"ENSG00000135018","UBQLN1",0.005,5.525,0.974876372135051,0.99046796456656,0.028,0.234
"ENSG00000265096","C1QTNF1-AS1",-0.2,-3.125,0.975151654152996,0.990693200630484,0.037,0.998
"ENSG00000156853","ZNF689",0.008,2.256,0.975292202497083,0.990781538460245,0.027,0.251
"ENSG00000241127","YAE1D1",0.011,0.885,0.97569995972178,0.991087425618902,0.027,0.252
"ENSG00000158552","ZFAND2B",0.006,3.759,0.975700533313772,0.991087425618902,0.027,0.281
"ENSG00000073008","PVR",-0.004,3.82,0.97608810253515,0.991426629860702,0.027,0.244
"ENSG00000188681","TEKT4P2",0.002,-0.126,0.976446570734915,0.991736240129973,0.025,0.647
"ENSG00000145882","PCYOX1L",0.005,-1.025,0.976681074358774,0.991903857130202,0.026,0.55
"ENSG00000124177","CHD6",0.004,3.301,0.976751534567604,0.991903857130202,0.026,0.356
"ENSG00000163904","SENP2",-0.002,3.89,0.976775824443942,0.991903857130202,0.026,0.196
"ENSG00000124201","ZNFX1",-0.004,4.039,0.976826231691838,0.991903857130202,0.027,0.255
"ENSG00000104689","TNFRSF10A",0.008,0.734,0.976917184570251,0.991941726571771,0.026,0.425
"ENSG00000138375","SMARCAL1",-0.003,2.483,0.977099104762617,0.992071953130211,0.026,0.273
"ENSG00000186340","THBS2",-0.006,2.145,0.977233227913829,0.992099151585208,0.026,0.458
"ENSG00000153561","RMND5A",0.005,5.337,0.977184530000159,0.992099151585208,0.027,0.288
"ENSG00000198081","ZBTB14",0.005,2.503,0.977539127740466,0.992348617920409,0.027,0.215
"ENSG00000120137","PANK3",-0.004,5.411,0.977586318346238,0.992348617920409,0.027,0.282
"ENSG00000267709","LOC101928844",-0.038,-2.653,0.977857513155489,0.992569404139708,0.027,0.782
"ENSG00000245146","MALINC1",0.019,-0.358,0.978030012845856,0.99268999162513,0.028,0.367
"ENSG00000145860","RNF145",0.003,2.529,0.978237553315049,0.99284612993203,0.026,0.231
"ENSG00000173641","HSPB7",-0.008,-1.608,0.978382726811677,0.992938956236106,0.026,0.738
"ENSG00000169925","BRD3",-0.008,3.58,0.978457545896281,0.992960375133874,0.028,0.402
"ENSG00000266709","MGC12916",0.024,-1.631,0.978594820802472,0.993037869971164,0.027,0.552
"ENSG00000161526","SAP30BP",-0.003,3.291,0.978641345620181,0.993037869971164,0.026,0.225
"ENSG00000173013","CCDC96",0.018,-2.054,0.979013444180976,0.993360916028844,0.026,0.636
"ENSG00000114859","CLCN2",-0.014,0.115,0.979088841303621,0.993382893542192,0.027,0.42
"ENSG00000184923","NUTM2A",0.042,-1.266,0.979260541313905,0.993502572127153,0.029,1.185
"ENSG00000166428","PLD4",-0.011,-0.317,0.979707247946819,0.993901228490006,0.026,0.505
"ENSG00000213585","VDAC1",0.004,6.5,0.979764213657207,0.993904475315104,0.027,0.277
"ENSG00000146938","NLGN4X",0.014,0.688,0.979921681694107,0.994009668996777,0.028,0.399
"ENSG00000150594","ADRA2A",-0.009,-1.035,0.980060296063651,0.994095727464068,0.026,0.641
"ENSG00000263812","LINC00908",0.023,-1.813,0.980268005899266,0.994251857623935,0.027,0.979
"ENSG00000229124","VIM-AS1",0.038,-2.933,0.980618000332212,0.994443159478922,0.027,0.913
"ENSG00000164889","SLC4A2",0.004,5.49,0.98057371062128,0.994443159478922,0.027,0.315
"ENSG00000165410","CFL2",0.004,5.87,0.980593604741837,0.994443159478922,0.027,0.254
"ENSG00000141971","MVB12A",-0.007,2.741,0.980800293506512,0.994573462740614,0.027,0.294
"ENSG00000121741","ZMYM2",0.006,3.473,0.980960524754171,0.99468138119717,0.027,0.267
"ENSG00000112499","SLC22A2",0.077,-2.877,0.981413561209489,0.995086172253106,0.029,0.958
"ENSG00000071794","HLTF",0.007,3.214,0.981633489606578,0.995199993905189,0.028,0.301
"ENSG00000136450","SRSF1",-0.002,5.274,0.981633323137978,0.995199993905189,0.026,0.213
"ENSG00000128536","CDHR3",-0.002,0.372,0.982068065914467,0.995476792591701,0.025,0.399
"ENSG00000115942","ORC2",-0.009,1.796,0.982023800606351,0.995476792591701,0.027,0.398
"ENSG00000125753","VASP",-0.003,3.462,0.982008741499098,0.995476792591701,0.026,0.235
"ENSG00000224143","EHMT2",0.009,1.271,0.982331955109488,0.995689687583836,0.026,0.721
"ENSG00000266010","GATA6-AS1",-0.013,-0.65,0.982647522127746,0.995907437423151,0.027,0.481
"ENSG00000168010","ATG16L2",-0.024,0.156,0.982654530920604,0.995907437423151,0.029,0.47
"ENSG00000167562","ZNF701",0.035,-1.024,0.982972852909455,0.996120828795317,0.029,0.58
"ENSG00000082516","GEMIN5",0.008,2.693,0.982923113716528,0.996120828795317,0.028,0.27
"ENSG00000142961","MOB3C",0,1.669,0.983124301253044,0.996219691550938,0.025,0.29
"ENSG00000115604","IL18R1",0.001,1.705,0.983244861383264,0.996287245534478,0.025,0.298
"ENSG00000084207","GSTP1",-0.006,3.298,0.983421481346629,0.996411592445809,0.027,0.322
"ENSG00000260259","LINC02166",0.018,-0.91,0.983489084217256,0.996425474670623,0.027,0.5
"ENSG00000015520","NPC1L1",0.005,5.441,0.983664069974191,0.996548144765874,0.027,0.371
"ENSG00000204252","HLA-DOA",-0.013,0.053,0.983785409032499,0.996561842916038,0.026,1.563
"ENSG00000230141","HLA-DOA",-0.013,0.053,0.983785373051174,0.996561842916038,0.026,1.563
"ENSG00000120875","DUSP4",-0.003,-0.767,0.984047268147335,0.996631610410371,0.025,0.657
"ENSG00000014919","COX15",-0.001,4.273,0.983990454905709,0.996631610410371,0.025,0.227
"ENSG00000177879","AP3S1",0.003,4.406,0.983933278641512,0.996631610410371,0.027,0.222
"ENSG00000124783","SSR1",-0.003,6.082,0.984069933182976,0.996631610410371,0.027,0.246
"ENSG00000160949","TONSL",0.01,0.967,0.984437001600934,0.996894133749377,0.027,0.432
"ENSG00000147592","LACTB2",-0.003,3.999,0.984388235066,0.996894133749377,0.026,0.234
"ENSG00000172354","GNB2",-0.003,5.669,0.984689792794546,0.997095503374232,0.026,0.331
"ENSG00000197603","C5orf42",-0.017,1.037,0.984932579682108,0.997286721148241,0.028,0.432
"ENSG00000101333","PLCB4",-0.029,-2.064,0.985038895969957,0.997339743175628,0.027,0.995
"ENSG00000160113","NR2F6",-0.004,5.278,0.985151470944582,0.997399095891426,0.027,0.377
"ENSG00000163611","SPICE1",-0.001,0.633,0.985349371696432,0.997544823941963,0.025,0.45
"ENSG00000123405","NFE2",0.066,-2.321,0.985474526917139,0.997616894178316,0.029,1.07
"ENSG00000166169","POLL",0.004,2.819,0.985690643912293,0.997726400008906,0.026,0.263
"ENSG00000100441","KHNYN",0.003,4.538,0.985674589371381,0.997726400008906,0.026,0.268
"ENSG00000234776","C11orf94",-0.008,-3.154,0.985942756563711,0.99789179624168,0.025,0.823
