E2F1	ARHGEF17
E2F1	ARID1A
E2F1	ARID1B
E2F1	ARL10
E2F1	ARMC8
E2F1	ARPC5L
E2F1	ARRDC3
E2F1	ASCC2
E2F1	ATG16L2
E2F1	ATOX1
E2F1	B9D1
E2F1	BCOR
E2F1	BDH1
E2F1	BFSP1
E2F1	BHLHE40
E2F1	BICRAL
E2F1	BLM
E2F1	BLVRA
E2F1	BRD2
E2F1	BRD4
E2F1	CANX
E2F1	CASR
E2F1	CAST
E2F1	CBR3
E2F1	CBS
E2F1	CCDC7
E2F1	CD72
E2F1	CDC42EP4
E2F1	CDCA7L
E2F1	CDH20
E2F1	CDH5
E2F1	CELF1
E2F1	CFL1
E2F1	CHD9
E2F1	CHKA
E2F1	CLASP1
E2F1	CLASP2
E2F1	CLDN23
E2F1	CLDN5
E2F1	CLIP1
E2F1	CNIH4
E2F1	COQ2
E2F1	COX15
E2F1	CPT1A
E2F1	CRYBG1
E2F1	CSRNP3
E2F1	CTBP2
E2F1	CUL5
E2F1	CXXC5
E2F1	CYRIB
E2F1	DCAKD
E2F1	DCLRE1C
E2F1	DDIT4
E2F1	DENND2B
E2F1	DIRAS2
E2F1	DLEU1
E2F1	DLG4
E2F1	DPF2
E2F1	DSE
E2F1	DYNC1I2
E2F1	EEF1A1
E2F1	EFNA5
E2F1	EGFR
E2F1	EGLN3
E2F1	EIF3A
E2F1	ELF2
E2F1	ENPEP
E2F1	ERCC8
E2F1	ERI2
E2F1	EVI5L
E2F1	FAM184A
E2F1	FAM81A
E2F1	FH
E2F1	FKBP5
E2F1	FNDC3B
E2F1	FOXA2
E2F1	FUT8
E2F1	GALC
E2F1	GATA3
E2F1	GATAD2A
E2F1	GDAP1
E2F1	GINS1
E2F1	GLI3
E2F1	GNL3
E2F1	GPR158
E2F1	GRIK5
E2F1	GSE1
E2F1	HAT1
E2F1	HBA1
E2F1	HDLBP
E2F1	HERC3
E2F1	HERPUD1
E2F1	HFE
E2F1	HIVEP1
E2F1	HIVEP2
E2F1	HMGB1
E2F1	HOOK2
E2F1	HSPD1
E2F1	ID3
E2F1	IER3
E2F1	IFT80
E2F1	IGF2BP2
E2F1	IL12RB1
E2F1	IQCJ
E2F1	IQCK
E2F1	IRF4
E2F1	IRS1
E2F1	ITGAL
E2F1	ITGB1
E2F1	JADE2
E2F1	JMJD1C
E2F1	JPH2
E2F1	JUND
E2F1	KBTBD2
E2F1	KCNG4
E2F1	KCNJ16
E2F1	KCNJ2
E2F1	KCNK10
E2F1	KCTD15
E2F1	KDM4C
E2F1	KIAA1522
E2F1	KIF18A
E2F1	KIF24
E2F1	KLF10
E2F1	KRT75
E2F1	LIG1
E2F1	LINGO1
E2F1	LMNB1
E2F1	LMO1
E2F1	LNPEP
E2F1	LTBP3
E2F1	LTBP4
E2F1	LYPLAL1
E2F1	MACF1
E2F1	MAN2A1
E2F1	MAP2K6
E2F1	MAP3K14
E2F1	MCM2
E2F1	MCM9
E2F1	MCMBP
E2F1	MCMDC2
E2F1	MEIS2
E2F1	MEMO1
E2F1	MGAT1
E2F1	MGRN1
E2F1	MIB1
E2F1	MICAL3
E2F1	MIPEP
E2F1	MPPED2
E2F1	MPST
E2F1	MRAS
E2F1	MT1X
E2F1	MXI1
E2F1	MYO10
E2F1	MYO1C
E2F1	N4BP2
E2F1	NCAPG2
E2F1	NDC1
E2F1	NDC80
E2F1	NDRG1
E2F1	NDUFAB1
E2F1	NDUFAF6
E2F1	NEK2
E2F1	NEK4
E2F1	NFE2L2
E2F1	NFIA
E2F1	NFIB
E2F1	NFIC
E2F1	NIBAN2
E2F1	NIPBL
E2F1	NKIRAS1
E2F1	NLRP5
E2F1	NQO2
E2F1	NR3C1
E2F1	NR4A2
E2F1	NRSN2
E2F1	NTNG2
E2F1	NUP153
E2F1	OCA2
E2F1	OSR1
E2F1	PALD1
E2F1	PAX2
E2F1	PCBD2
E2F1	PCBP1
E2F1	PDE8A
E2F1	PDGFA
E2F1	PDXK
E2F1	PEG3
E2F1	PER1
E2F1	PFKFB3
E2F1	PHLDB1
E2F1	PIGU
E2F1	PIK3R5
E2F1	PKMYT1
E2F1	PKP4
E2F1	PLAUR
E2F1	PLEC
E2F1	PLEKHB1
E2F1	PLEKHF2
E2F1	POLR3A
E2F1	POU2AF1
E2F1	PPAT
E2F1	PPP2R2D
E2F1	PRDM1
E2F1	PRIM2
E2F1	PRKDC
E2F1	PRPSAP1
E2F1	PTCH1
E2F1	QSER1
E2F1	RAB27A
E2F1	RAB40C
E2F1	RAD18
E2F1	RAET1E
E2F1	RAI1
E2F1	RALGDS
E2F1	RASSF8
E2F1	RCC1
E2F1	RCC2
E2F1	RERE
E2F1	RFC2
E2F1	RNF128
E2F1	RNF38
E2F1	RPRD2
E2F1	RTN4
E2F1	RXRG
E2F1	SAMD11
E2F1	SATB2
E2F1	SCAF11
E2F1	SCARF1
E2F1	SCN8A
E2F1	SDC1
E2F1	SEC22C
E2F1	SEPHS1
E2F1	SEPTIN9
E2F1	SERBP1
E2F1	SERF2
E2F1	SERP1
E2F1	SERTAD2
E2F1	SETD7
E2F1	SEZ6L2
E2F1	SGK3
E2F1	SGMS1
E2F1	SGSM2
E2F1	SLC14A2
E2F1	SLC1A5
E2F1	SLC25A12
E2F1	SLC25A25
E2F1	SLC35F3
E2F1	SLC35G1
E2F1	SLC38A1
E2F1	SLC38A2
E2F1	SLC3A2
E2F1	SLC6A19
E2F1	SLX4
E2F1	SMAD3
E2F1	SMAD6
E2F1	SMARCA2
E2F1	SNTB2
E2F1	SNX8
E2F1	SOCS2
E2F1	SOD2
E2F1	SOX12
E2F1	SP110
E2F1	SPAG1
E2F1	SPECC1
E2F1	SPOCK1
E2F1	SPTBN1
E2F1	SSBP4
E2F1	SSTR1
E2F1	ST13
E2F1	STAM
E2F1	STX11
E2F1	SUCLG1
E2F1	SYNE2
E2F1	TAF15
E2F1	TAF1D
E2F1	TAF5L
E2F1	TBC1D16
E2F1	TBC1D8
E2F1	TEAD1
E2F1	TFAP4
E2F1	TGIF1
E2F1	THOC5
E2F1	TIPIN
E2F1	TLE3
E2F1	TMBIM1
E2F1	TMBIM6
E2F1	TMCO5A
E2F1	TMEM132A
E2F1	TMEM187
E2F1	TMEM47
E2F1	TMPO
E2F1	TNPO1
E2F1	TNRC18
E2F1	TOB2
E2F1	TOR1B
E2F1	TPM1
E2F1	TPRA1
E2F1	TRABD2A
E2F1	TRAF3IP2
E2F1	TRAPPC9
E2F1	TRERF1
E2F1	TRIO
E2F1	TRIT1
E2F1	TRPM2
E2F1	TSGA10
E2F1	TSNARE1
E2F1	TTC7A
E2F1	TTF2
E2F1	TUSC1
E2F1	TXNDC15
E2F1	UBN1
E2F1	UBP1
E2F1	UCK2
E2F1	UIMC1
E2F1	USP39
E2F1	UTRN
E2F1	VAV2
E2F1	VCP
E2F1	VEPH1
E2F1	VGLL4
E2F1	VMP1
E2F1	VPS26C
E2F1	VPS35L
E2F1	WDR25
E2F1	WNK1
E2F1	YME1L1
E2F1	YWHAZ
E2F1	ZBTB14
E2F1	ZBTB7B
E2F1	ZCWPW1
E2F1	ZMIZ1
E2F1	ZMYM2
E2F1	ZNF131
E2F1	ZNF217
E2F1	ZNF280D
E2F1	ZNF292
E2F1	ZNF616
E2F1	ZNF654
E2F2	FOXM1
E2F4	ABCA7
E2F4	ACTB
E2F4	ACTR5
E2F4	AGFG2
E2F4	AGPAT3
E2F4	ALDH5A1
E2F4	ALDOA
E2F4	ANAPC5
E2F4	ANLN
E2F4	ANP32B
E2F4	ANTKMT
E2F4	APRT
E2F4	ARHGAP21
E2F4	ARHGEF39
E2F4	ARID1A
E2F4	ASPM
E2F4	ATAD2
E2F4	ATG16L1
E2F4	BACH1
E2F4	BCL11A
E2F4	BCL2L11
E2F4	BCL2L12
E2F4	BCOR
E2F4	BCR
E2F4	BHLHE40
E2F4	BRCA2
E2F4	BRD2
E2F4	BRIP1
E2F4	CALR
E2F4	CAND1
E2F4	CARS1
E2F4	CAV1
E2F4	CBX3
E2F4	CCND3
E2F4	CCNE2
E2F4	CCNF
E2F4	CCNG2
E2F4	CCT5
E2F4	CDC37L1
E2F4	CDC45
E2F4	CDCA2
E2F4	CDCA5
E2F4	CDK19
E2F4	CENPA
E2F4	CENPE
E2F4	CENPJ
E2F4	CENPM
E2F4	CENPU
E2F4	CEP152
E2F4	CEP57
E2F4	CGGBP1
E2F4	CHD9
E2F4	CIB2
E2F4	CIC
E2F4	CIT
E2F4	CKAP5
E2F4	CLK3
E2F4	CNOT8
E2F4	CNOT9
E2F4	COMTD1
E2F4	CREG1
E2F4	CRYBG1
E2F4	CSE1L
E2F4	CTDSPL2
E2F4	CTH
E2F4	CUTC
E2F4	CXXC5
E2F4	DBF4
E2F4	DDX39A
E2F4	DDX3X
E2F4	DEPDC1B
E2F4	DERL2
E2F4	DHX15
E2F4	DIP2A
E2F4	DLGAP5
E2F4	DNA2
E2F4	DSCC1
E2F4	DST
E2F4	DUT
E2F4	E2F8
E2F4	E4F1
E2F4	EFHD2
E2F4	EHD1
E2F4	EIF2B2
E2F4	EIF4H
E2F4	ELF2
E2F4	ELP5
E2F4	EMC3
E2F4	EML2
E2F4	ERGIC1
E2F4	ERI2
E2F4	ESYT1
E2F4	EXO1
E2F4	EXOSC8
E2F4	FAAP100
E2F4	FADS2
E2F4	FAM111A
E2F4	FAM210B
E2F4	FAM53C
E2F4	FANCA
E2F4	FANCC
E2F4	FASN
E2F4	FBXL19
E2F4	FBXL20
E2F4	FBXL5
E2F4	FDXR
E2F4	FHOD1
E2F4	FIZ1
E2F4	FKBP5
E2F4	FLAD1
E2F4	FOXO3
E2F4	FSCN1
E2F4	FST
E2F4	GABPA
E2F4	GADD45A
E2F4	GEN1
E2F4	GGH
E2F4	GINS1
E2F4	GNAS
E2F4	GNPTG
E2F4	GPANK1
E2F4	GPR137
E2F4	GSE1
E2F4	GTF2A1
E2F4	GTPBP3
E2F4	H1-2
E2F4	H2AZ1
E2F4	H2BC15
E2F4	H2BC17
E2F4	H2BC21
E2F4	HAGHL
E2F4	HAUS3
E2F4	HELLS
E2F4	HES1
E2F4	HMBS
E2F4	HMGB2
E2F4	HMGB3
E2F4	HMMR
E2F4	HNRNPA0
E2F4	HNRNPAB
E2F4	HNRNPD
E2F4	HNRNPF
E2F4	HNRNPL
E2F4	HNRNPUL1
E2F4	ICAM5
E2F4	IER5
E2F4	IFNAR2
E2F4	IGF2BP2
E2F4	IKBKG
E2F4	ING2
E2F4	ING5
E2F4	IPO11
E2F4	IQGAP3
E2F4	IRF2BP2
E2F4	ITGB3BP
E2F4	JADE1
E2F4	JADE2
E2F4	KATNAL1
E2F4	KAZALD1
E2F4	KCNAB2
E2F4	KDM6A
E2F4	KIF11
E2F4	KIF18B
E2F4	KIF20A
E2F4	KLF10
E2F4	KLHL25
E2F4	KMT5C
E2F4	KPNB1
E2F4	LGALS1
E2F4	LIG1
E2F4	LMNB1
E2F4	LRP4
E2F4	LRRC14
E2F4	LUC7L
E2F4	MAD2L1BP
E2F4	MAD2L2
E2F4	MAEA
E2F4	MAPRE1
E2F4	MBP
E2F4	MCM4
E2F4	MCM6
E2F4	MED15
E2F4	MFSD12
E2F4	MGRN1
E2F4	MIDEAS
E2F4	MIDN
E2F4	MLLT1
E2F4	MMS22L
E2F4	MNT
E2F4	MSH2
E2F4	MXI1
E2F4	MYBL1
E2F4	MYCL
E2F4	MYO18A
E2F4	MYO9B
E2F4	NCAPD2
E2F4	NCAPD3
E2F4	NCL
E2F4	NEMP1
E2F4	NET1
E2F4	NFATC2IP
E2F4	NFIC
E2F4	NFKB2
E2F4	NOLC1
E2F4	NR3C1
E2F4	NR4A2
E2F4	NSD2
E2F4	NUDT2
E2F4	NUP155
E2F4	NUP205
E2F4	NUP214
E2F4	NXT1
E2F4	ODF2
E2F4	OGFR
E2F4	ORC1
E2F4	ORC3
E2F4	ORC6
E2F4	PAXX
E2F4	PBK
E2F4	PC
E2F4	PCLAF
E2F4	PDXK
E2F4	PDXP
E2F4	PFKFB3
E2F4	PIGQ
E2F4	PIM2
E2F4	PIMREG
E2F4	PKM
E2F4	PKMYT1
E2F4	PKN2
E2F4	PLA2G6
E2F4	PLCG1
E2F4	PLEC
E2F4	PLSCR1
E2F4	PNKP
E2F4	PNPLA8
E2F4	POC1A
E2F4	POLD2
E2F4	POLR2D
E2F4	POU2F1
E2F4	PPIA
E2F4	PRIM2
E2F4	PRKCSH
E2F4	PRKDC
E2F4	PSMC3IP
E2F4	PSMG3
E2F4	PSTK
E2F4	PTBP1
E2F4	PTCH1
E2F4	PTGS2
E2F4	PTMA
E2F4	PUSL1
E2F4	QSER1
E2F4	RAB11FIP5
E2F4	RAB35
E2F4	RABIF
E2F4	RACGAP1
E2F4	RAD21
E2F4	RAD54B
E2F4	RAD54L
E2F4	RAD9A
E2F4	RALGDS
E2F4	RASSF1
E2F4	RAVER1
E2F4	RBM15
E2F4	RCCD1
E2F4	REL
E2F4	RFC2
E2F4	RFWD3
E2F4	RFX2
E2F4	RHOF
E2F4	RMI2
E2F4	RPL23A
E2F4	RPS15
E2F4	RPS4X
E2F4	RPS6
E2F4	RTKN2
E2F4	RTTN
E2F4	RUSC1
E2F4	SAE1
E2F4	SAMD4A
E2F4	SAYSD1
E2F4	SEMA4B
E2F4	SEPTIN9
E2F4	SERBP1
E2F4	SERTAD2
E2F4	SETD5
E2F4	SFXN5
E2F4	SGMS1
E2F4	SGO1
E2F4	SGO2
E2F4	SH3BGR
E2F4	SHC1
E2F4	SIRPA
E2F4	SKIDA1
E2F4	SKP1
E2F4	SLC25A4
E2F4	SLC38A1
E2F4	SLC3A2
E2F4	SLC44A4
E2F4	SLCO4A1
E2F4	SMARCA2
E2F4	SMARCA4
E2F4	SMC1A
E2F4	SMG9
E2F4	SNIP1
E2F4	SNRNP25
E2F4	SOCS2
E2F4	SOD2
E2F4	SPAG5
E2F4	SPC24
E2F4	SQSTM1
E2F4	SRCAP
E2F4	SRPRA
E2F4	SRRM2
E2F4	SRSF8
E2F4	SS18L1
E2F4	SSBP4
E2F4	STAM
E2F4	STAT1
E2F4	STK3
E2F4	SUV39H1
E2F4	SYCE2
E2F4	TAF5
E2F4	TBC1D31
E2F4	TDP1
E2F4	TEAD4
E2F4	TFAM
E2F4	TFAP4
E2F4	TFRC
E2F4	THOP1
E2F4	TIAL1
E2F4	TICRR
E2F4	TIMM21
E2F4	TLCD1
E2F4	TLE4
E2F4	TMPO
E2F4	TNPO1
E2F4	TOP2A
E2F4	TPD52L2
E2F4	TPRA1
E2F4	TRAF2
E2F4	TRAF3
E2F4	TRAPPC9
E2F4	TRIP13
E2F4	TSNAX
E2F4	TTF2
E2F4	TTLL4
E2F4	TULP3
E2F4	UBE2M
E2F4	UBE2T
E2F4	UHRF1
E2F4	UIMC1
E2F4	UMPS
E2F4	UNG
E2F4	UNKL
E2F4	USP25
E2F4	USP5
E2F4	VARS2
E2F4	VCP
E2F4	VHL
E2F4	VPS4A
E2F4	WDR18
E2F4	WRAP53
E2F4	XPO1
E2F4	YWHAH
E2F4	ZDHHC5
E2F4	ZFYVE21
E2F4	ZNF131
E2F4	ZNF263
E2F4	ZNF267
E2F4	ZNF331
E2F4	ZNF367
E2F4	ZNF846
E2F6	DEPDC5
E2F6	ZNF131
E2F7	E2F8
E2F7	UHRF1
EBF1	DENND3
EBF1	FLI1
EBF1	LPP
EGR1	ABR
EGR1	ACAP3
EGR1	ACTB
EGR1	ACTG1
EGR1	ACTN1
EGR1	ADAR
EGR1	ADGRV1
EGR1	AGAP3
EGR1	AGPAT3
EGR1	AGRN
EGR1	AHDC1
EGR1	AHNAK
EGR1	AHRR
EGR1	AIDA
EGR1	ANGPTL4
EGR1	ANKRD11
EGR1	ANP32B
EGR1	AP3D1
EGR1	APC2
EGR1	ARHGAP26
EGR1	ARHGAP45
EGR1	ARHGEF1
EGR1	ARHGEF17
EGR1	ARHGEF2
EGR1	ARID1A
EGR1	ARID1B
EGR1	ARID3A
EGR1	ARPC5L
EGR1	ARRDC2
EGR1	ARSG
EGR1	ARVCF
EGR1	ASPSCR1
EGR1	ATAD2
EGR1	ATP1A1
EGR1	AXIN2
EGR1	BAG6
EGR1	BAHCC1
EGR1	BAHD1
EGR1	BAIAP2
EGR1	BAIAP3
EGR1	BBC3
EGR1	BCOR
EGR1	BHLHE40
EGR1	BICRAL
EGR1	BRD2
EGR1	BRD4
EGR1	BSG
EGR1	BTBD2
EGR1	C11orf96
EGR1	CA11
EGR1	CAMK2B
EGR1	CAMSAP1
EGR1	CARM1
EGR1	CARS2
EGR1	CASZ1
EGR1	CBFA2T3
EGR1	CBX4
EGR1	CBX8
EGR1	CD9
EGR1	CDC42BPB
EGR1	CDC42EP4
EGR1	CDH13
EGR1	CDK19
EGR1	CDK5
EGR1	CEBPB
EGR1	CFL1
EGR1	CHD2
EGR1	CHD4
EGR1	CHD9
EGR1	CHFR
EGR1	CHRAC1
EGR1	CHRM4
EGR1	CIC
EGR1	CIRBP
EGR1	CLASP1
EGR1	CLEC16A
EGR1	CLIP2
EGR1	COLGALT1
EGR1	CPLX2
EGR1	CPNE7
EGR1	CRABP2
EGR1	CREB5
EGR1	CRIP2
EGR1	CRTC1
EGR1	CRYBG1
EGR1	CTBP1
EGR1	CTDSP1
EGR1	CTDSP2
EGR1	CUEDC1
EGR1	CUX1
EGR1	CXXC5
EGR1	DAB2IP
EGR1	DBN1
EGR1	DDX3X
EGR1	DDX5
EGR1	DENND1A
EGR1	DGKH
EGR1	DGKZ
EGR1	DHX30
EGR1	DLG4
EGR1	DLGAP4
EGR1	DNAJB12
EGR1	DNAJC22
EGR1	DNM1
EGR1	DNMT3A
EGR1	DOT1L
EGR1	DUSP22
EGR1	ECE1
EGR1	EEF1A1
EGR1	EFNA3
EGR1	EHBP1L1
EGR1	EHD1
EGR1	EHMT1
EGR1	ELF1
EGR1	ELF2
EGR1	ELL
EGR1	EPAS1
EGR1	EPHA2
EGR1	EPX
EGR1	ERCC1
EGR1	ERF
EGR1	ERGIC1
EGR1	ERICH1
EGR1	ETV4
EGR1	EVI5L
EGR1	EXD3
EGR1	EXOC6
EGR1	FAAP20
EGR1	FAM117A
EGR1	FAM118A
EGR1	FAM13A
EGR1	FAM222B
EGR1	FASN
EGR1	FBRSL1
EGR1	FBXO31
EGR1	FCHO1
EGR1	FGF13
EGR1	FGFR3
EGR1	FGFRL1
EGR1	FKBP2
EGR1	FKBP5
EGR1	FOSL1
EGR1	FOXK1
EGR1	FSCN1
EGR1	GATA2
EGR1	GATAD2A
EGR1	GGA1
EGR1	GIPR
EGR1	GPR153
EGR1	GPX4
EGR1	GRK6
EGR1	GSE1
EGR1	GTF2I
EGR1	HBP1
EGR1	HDAC11
EGR1	HDAC4
EGR1	HES3
EGR1	HIP1R
EGR1	HIVEP1
EGR1	HIVEP2
EGR1	HMGA1
EGR1	HNRNPF
EGR1	HNRNPL
EGR1	HNRNPUL1
EGR1	HOOK2
EGR1	HPCAL1
EGR1	HSP90AB1
EGR1	IER2
EGR1	IFT140
EGR1	IGF2BP3
EGR1	ING2
EGR1	ING5
EGR1	INKA2
EGR1	INPPL1
EGR1	INSR
EGR1	IQSEC1
EGR1	IRF1
EGR1	ITGB2
EGR1	ITPK1
EGR1	JADE2
EGR1	JARID2
EGR1	JSRP1
EGR1	JUP
EGR1	KCNAB2
EGR1	KCNC3
EGR1	KCNH2
EGR1	KCNH8
EGR1	KCNIP2
EGR1	KCNN1
EGR1	KDM2A
EGR1	KDM2B
EGR1	KDM4B
EGR1	KDM6B
EGR1	KIAA1522
EGR1	KLC1
EGR1	KLF10
EGR1	KLF13
EGR1	KLF16
EGR1	KLF2
EGR1	KLF9
EGR1	KLHL21
EGR1	KPNB1
EGR1	LASP1
EGR1	LFNG
EGR1	LIG1
EGR1	LMNA
EGR1	LMO4
EGR1	LRRC14
EGR1	LRRC8A
EGR1	LSR
EGR1	LSS
EGR1	LTBP3
EGR1	LTBP4
EGR1	LY6E
EGR1	MACF1
EGR1	MAD1L1
EGR1	MAP1LC3B
EGR1	MAP3K11
EGR1	MAP3K14
EGR1	MAP3K6
EGR1	MCF2L2
EGR1	MCRIP1
EGR1	MDGA1
EGR1	MED15
EGR1	MEF2D
EGR1	MEX3B
EGR1	MEX3C
EGR1	MGRN1
EGR1	MICAL3
EGR1	MIDEAS
EGR1	MIDN
EGR1	MKNK2
EGR1	MNT
EGR1	MOV10
EGR1	MRC2
EGR1	MROH1
EGR1	MYO1C
EGR1	NADK
EGR1	NCOR2
EGR1	NDST1
EGR1	NDUFA4L2
EGR1	NEDD4L
EGR1	NEURL1
EGR1	NFATC1
EGR1	NFE2L2
EGR1	NFIA
EGR1	NFIB
EGR1	NFIC
EGR1	NFKB2
EGR1	NFYA
EGR1	NINJ1
EGR1	NOL4L
EGR1	NOTCH3
EGR1	NPAS1
EGR1	NR4A2
EGR1	NRARP
EGR1	NTMT1
EGR1	NUMBL
EGR1	OAZ1
EGR1	OLFM2
EGR1	P3H3
EGR1	PACSIN2
EGR1	PARD6B
EGR1	PATZ1
EGR1	PC
EGR1	PCBP1
EGR1	PDE4A
EGR1	PDE8A
EGR1	PDXK
EGR1	PFKFB3
EGR1	PHF19
EGR1	PHF21A
EGR1	PHLDB1
EGR1	PIEZO1
EGR1	PISD
EGR1	PKM
EGR1	PKMYT1
EGR1	PLEC
EGR1	PLEKHG5
EGR1	PLXNB2
EGR1	PNKD
EGR1	PNPLA6
EGR1	PPFIA3
EGR1	PPM1B
EGR1	PPP1R18
EGR1	PPP1R37
EGR1	PPP1R9B
EGR1	PRDM15
EGR1	PRKCD
EGR1	PRKCZ
EGR1	PRPSAP1
EGR1	PRRC2B
EGR1	PSD
EGR1	PTCH1
EGR1	PTK2B
EGR1	PTMA
EGR1	PTOV1
EGR1	PTP4A2
EGR1	PTPRE
EGR1	RAB11A
EGR1	RAB40C
EGR1	RAD23B
EGR1	RAI1
EGR1	RALGDS
EGR1	RAP1GAP
EGR1	RAPGEFL1
EGR1	RARA
EGR1	RARG
EGR1	RASA3
EGR1	RASGRP2
EGR1	RASSF5
EGR1	RERE
EGR1	RFX2
EGR1	RGS3
EGR1	RHOF
EGR1	RNF220
EGR1	RNH1
EGR1	RPN1
EGR1	RPS6KA2
EGR1	RUFY3
EGR1	RUNX1
EGR1	SAMD11
EGR1	SAMD4A
EGR1	SATB2
EGR1	SBNO2
EGR1	SEC14L1
EGR1	SEMA4B
EGR1	SEPTIN11
EGR1	SEPTIN9
EGR1	SERTAD2
EGR1	SH2B3
EGR1	SH3BGRL3
EGR1	SH3BP2
EGR1	SH3BP5
EGR1	SIAH1
EGR1	SIN3A
EGR1	SIPA1
EGR1	SKI
EGR1	SKIDA1
EGR1	SKIL
EGR1	SLC16A3
EGR1	SLC17A7
EGR1	SLC19A1
EGR1	SLC1A4
EGR1	SLC2A1
EGR1	SLC38A10
EGR1	SLC8A2
EGR1	SLC9A3R2
EGR1	SMAD3
EGR1	SOCS2
EGR1	SOS1
EGR1	SOX12
EGR1	SP3
EGR1	SPAG9
EGR1	SPHK1
EGR1	SPRED2
EGR1	SPTAN1
EGR1	SPTBN4
EGR1	SQSTM1
EGR1	SRCIN1
EGR1	SREBF2
EGR1	SRGAP1
EGR1	SRRM3
EGR1	SS18L1
EGR1	SSBP3
EGR1	SSBP4
EGR1	ST3GAL2
EGR1	STIM2
EGR1	STK10
EGR1	STK11
EGR1	STK32C
EGR1	STMN3
EGR1	SUN2
EGR1	SYNCRIP
EGR1	SYNGAP1
EGR1	SYT5
EGR1	SYTL1
EGR1	TBC1D14
EGR1	TBC1D22A
EGR1	TBCD
EGR1	TCF3
EGR1	TECR
EGR1	TENT5A
EGR1	TFAP2A
EGR1	TGIF1
EGR1	TJP3
EGR1	TLE2
EGR1	TLE3
EGR1	TLE5
EGR1	TMC6
EGR1	TMEM91
EGR1	TNFRSF18
EGR1	TNS3
EGR1	TPO
EGR1	TRIB3
EGR1	TRIM2
EGR1	TRIO
EGR1	TSC22D2
EGR1	TSEN54
EGR1	TSGA10
EGR1	TSPOAP1
EGR1	TTC3
EGR1	TTYH3
EGR1	TUBA1C
EGR1	UBTF
EGR1	UCKL1
EGR1	UNC13A
EGR1	USP3
EGR1	USP39
EGR1	VASP
EGR1	VOPP1
EGR1	VPS9D1
EGR1	WBP4
EGR1	WDR82
EGR1	WNT10A
EGR1	XXYLT1
EGR1	YWHAZ
EGR1	ZBTB14
EGR1	ZBTB17
EGR1	ZBTB7A
EGR1	ZBTB7B
EGR1	ZCCHC2
EGR1	ZCCHC24
EGR1	ZFAND3
EGR1	ZFP36
EGR1	ZFP36L1
EGR1	ZFPM1
EGR1	ZFYVE28
EGR1	ZMIZ1
EGR1	ZMIZ2
EGR1	ZNF385A
EGR1	ZNF423
EGR1	ZNF638
EGR1	ZNF846
EGR1	ZSWIM6
EHF	KRT15
ELF3	ITGB6
ELK1	ACTA2
ELK1	ACTG1
ELK1	ARHGAP1
ELK1	CDKN1B
ELK1	CHERP
ELK1	EGR2
ELK1	F2
ELK1	IER2
ELK1	JUNB
ELK1	LY96
ELK1	MDM4
ELK1	MMP13
ELK1	PSMD12
ELK1	SLU7
ELK1	VIL1
ELK1	ZNF787
EPAS1	AHDC1
EPAS1	ALDOA
EPAS1	ARHGAP26
EPAS1	CCN4
EPAS1	DDIT4
EPAS1	DNM2
EPAS1	DYNLL1
EPAS1	FAM13A
EPAS1	FGD5
FOS	EPAS1
EPAS1	GBE1
EPAS1	HILPDA
EPAS1	INHBA
EPAS1	IRF2BP2
EPAS1	KCNMA1
EPAS1	LOXL2
EPAS1	MAB21L3
EPAS1	NCOR2
EPAS1	NIBAN2
EPAS1	P4HA1
EPAS1	PKM
EPAS1	RAD51B
EPAS1	SCARB1
EPAS1	SH3BP4
EPAS1	SLC11A2
EPAS1	SLC2A1
EPAS1	SLC44A3
EPAS1	SLC6A6
EPAS1	SLC7A5
EPAS1	TGFBI
EPAS1	TLE1
EPAS1	XXYLT1
EPAS1	ZNF292
ERG	ASAP1
ERG	CUX2
ERG	DAB2IP
ESR1	ERG
ERG	FAM174B
ERG	FKBP5
ERG	MMP9
ERG	NDRG1
ERG	VAV2
ERG	ZBTB16
ESR1	A4GALT
ESR1	ABHD2
ESR1	ABLIM1
ESR1	ABLIM2
ESR1	ACSS1
ESR1	ACTN1
ESR1	ADAM12
ESR1	ADAMTS16
ESR1	ADAMTS9
ESR1	ADRB1
ESR1	AFF1
ESR1	AFF3
ESR1	AGAP1
ESR1	AKAP1
ESR1	AKAP6
ESR1	AMOTL1
ESR1	AMZ1
ESR1	ANGPTL4
ESR1	ANK3
ESR1	ANKFN1
ESR1	ANKRD11
ESR1	ANKS1B
ESR1	ANO6
ESR1	AP1B1
ESR1	ARFGEF2
ESR1	ARHGAP10
ESR1	ARHGAP24
ESR1	ARHGAP26
ESR1	ARHGAP35
ESR1	ARHGEF10L
ESR1	ARID1B
ESR1	ARSG
ESR1	ASAP1
ESR1	ASCC2
ESR1	ATP2B1
ESR1	ATP2B2
ESR1	ATP2B4
ESR1	ATP8B1
ESR1	ATP8B4
ESR1	ATXN7
ESR1	ATXN7L1
ESR1	AUTS2
ESR1	AXIN2
ESR1	B4GALNT2
ESR1	BANK1
ESR1	BCAR3
ESR1	BCAS1
ESR1	BCAS4
ESR1	BCL3
ESR1	BCR
ESR1	BHLHE40
ESR1	BMP7
ESR1	BMPER
ESR1	BRIP1
ESR1	CACNA1D
ESR1	CACNA1I
ESR1	CACNG4
ESR1	CALML5
ESR1	CASZ1
ESR1	CBR3
ESR1	CCDC12
ESR1	CCDC57
ESR1	CCDC85C
ESR1	CCDC88C
ESR1	CCR7
ESR1	CDH18
